group,die_index,image_path
C,33,../bueschelquinare_preprocessed/obverse/C/2586_a_cropped_graymasked.png
C,10,../bueschelquinare_preprocessed/obverse/C/2304_a_cropped_graymasked.png
C,73,../bueschelquinare_preprocessed/obverse/C/3074_a_cropped_graymasked.png
C,37,../bueschelquinare_preprocessed/obverse/C/250_a_cropped_graymasked.png
C,64,../bueschelquinare_preprocessed/obverse/C/3232_a_cropped_graymasked.png
C,10,../bueschelquinare_preprocessed/obverse/C/2665_a_cropped_graymasked.png
C,26,../bueschelquinare_preprocessed/obverse/C/2788_a_cropped_graymasked.png
C,81,../bueschelquinare_preprocessed/obverse/C/2628_a_cropped_graymasked.png
C,18,../bueschelquinare_preprocessed/obverse/C/2612_a_cropped_graymasked.png
C,42,../bueschelquinare_preprocessed/obverse/C/2907_a_cropped_graymasked.png
C,38,../bueschelquinare_preprocessed/obverse/C/2677_a_cropped_graymasked.png
C,17,../bueschelquinare_preprocessed/obverse/C/2691_a_cropped_graymasked.png
C,59,../bueschelquinare_preprocessed/obverse/C/3544_a_cropped_graymasked.png
C,69,../bueschelquinare_preprocessed/obverse/C/3439_a_cropped_graymasked.png
C,17,../bueschelquinare_preprocessed/obverse/C/2564_a_cropped_graymasked.png
C,49,../bueschelquinare_preprocessed/obverse/C/2716_a_cropped_graymasked.png
C,47,../bueschelquinare_preprocessed/obverse/C/3155_a_cropped_graymasked.png
C,44,../bueschelquinare_preprocessed/obverse/C/2316_a_cropped_graymasked.png
C,44,../bueschelquinare_preprocessed/obverse/C/2734_a_cropped_graymasked.png
C,50,../bueschelquinare_preprocessed/obverse/C/3279_a_cropped_graymasked.png
C,38,../bueschelquinare_preprocessed/obverse/C/3087_a_cropped_graymasked.png
C,80,../bueschelquinare_preprocessed/obverse/C/3033_a_cropped_graymasked.png
C,15,../bueschelquinare_preprocessed/obverse/C/2809_a_cropped_graymasked.png
C,38,../bueschelquinare_preprocessed/obverse/C/2489_a_cropped_graymasked.png
C,17,../bueschelquinare_preprocessed/obverse/C/2675_a_cropped_graymasked.png
C,1,../bueschelquinare_preprocessed/obverse/C/218_a_cropped_graymasked.png
C,59,../bueschelquinare_preprocessed/obverse/C/156_a_cropped_graymasked.png
C,7,../bueschelquinare_preprocessed/obverse/C/3933_a_cropped_graymasked.png
C,50,../bueschelquinare_preprocessed/obverse/C/3153_a_cropped_graymasked.png
C,80,../bueschelquinare_preprocessed/obverse/C/3512_a_cropped_graymasked.png
C,81,../bueschelquinare_preprocessed/obverse/C/3039_a_cropped_graymasked.png
C,80,../bueschelquinare_preprocessed/obverse/C/2916_a_cropped_graymasked.png
C,72,../bueschelquinare_preprocessed/obverse/C/3355_a_cropped_graymasked.png
C,47,../bueschelquinare_preprocessed/obverse/C/3066_a_cropped_graymasked.png
C,42,../bueschelquinare_preprocessed/obverse/C/2897_a_cropped_graymasked.png
C,57,../bueschelquinare_preprocessed/obverse/C/2595_a_cropped_graymasked.png
C,26,../bueschelquinare_preprocessed/obverse/C/2736_a_cropped_graymasked.png
C,30,../bueschelquinare_preprocessed/obverse/C/2638_a_cropped_graymasked.png
C,72,../bueschelquinare_preprocessed/obverse/C/2760_a_cropped_graymasked.png
C,4,../bueschelquinare_preprocessed/obverse/C/2676_a_cropped_graymasked.png
C,7,../bueschelquinare_preprocessed/obverse/C/2802_a_cropped_graymasked.png
C,57,../bueschelquinare_preprocessed/obverse/C/2480_a_cropped_graymasked.png
C,23,../bueschelquinare_preprocessed/obverse/C/2377_a_cropped_graymasked.png
C,66,../bueschelquinare_preprocessed/obverse/C/224_a_cropped_graymasked.png
C,44,../bueschelquinare_preprocessed/obverse/C/3211_a_cropped_graymasked.png
C,49,../bueschelquinare_preprocessed/obverse/C/3498_a_cropped_graymasked.png
C,47,../bueschelquinare_preprocessed/obverse/C/3223_a_cropped_graymasked.png
C,62,../bueschelquinare_preprocessed/obverse/C/3894_a_cropped_graymasked.png
C,50,../bueschelquinare_preprocessed/obverse/C/2227_a_cropped_graymasked.png
C,47,../bueschelquinare_preprocessed/obverse/C/2673_a_cropped_graymasked.png
C,26,../bueschelquinare_preprocessed/obverse/C/2610_a_cropped_graymasked.png
C,33,../bueschelquinare_preprocessed/obverse/C/3339_a_cropped_graymasked.png
C,61,../bueschelquinare_preprocessed/obverse/C/3896_a_cropped_graymasked.png
C,40,../bueschelquinare_preprocessed/obverse/C/3909_a_cropped_graymasked.png
C,32,../bueschelquinare_preprocessed/obverse/C/2389_a_cropped_graymasked.png
C,33,../bueschelquinare_preprocessed/obverse/C/2874_a_cropped_graymasked.png
C,40,../bueschelquinare_preprocessed/obverse/C/3910_a_cropped_graymasked.png
C,15,../bueschelquinare_preprocessed/obverse/C/2723_a_cropped_graymasked.png
C,25,../bueschelquinare_preprocessed/obverse/C/3240_a_cropped_graymasked.png
C,59,../bueschelquinare_preprocessed/obverse/C/3142_a_cropped_graymasked.png
G,50,../bueschelquinare_preprocessed/obverse/G/3275_a_cropped_graymasked.png
G,10,../bueschelquinare_preprocessed/obverse/G/182_a_cropped_graymasked.png
G,23,../bueschelquinare_preprocessed/obverse/G/3962_a_cropped_graymasked.png
B,30,../bueschelquinare_preprocessed/obverse/B/2804_a_cropped_graymasked.png
B,49,../bueschelquinare_preprocessed/obverse/B/3435_a_cropped_graymasked.png
B,58,../bueschelquinare_preprocessed/obverse/B/270_a_cropped_graymasked.png
B,45,../bueschelquinare_preprocessed/obverse/B/2854_a_cropped_graymasked.png
B,10,../bueschelquinare_preprocessed/obverse/B/3765_a_cropped_graymasked.png
B,25,../bueschelquinare_preprocessed/obverse/B/2826_a_cropped_graymasked.png
B,27,../bueschelquinare_preprocessed/obverse/B/2338_a_cropped_graymasked.png
B,27,../bueschelquinare_preprocessed/obverse/B/2370_a_cropped_graymasked.png
B,15,../bueschelquinare_preprocessed/obverse/B/2771_a_cropped_graymasked.png
B,46,../bueschelquinare_preprocessed/obverse/B/2988_a_cropped_graymasked.png
B,61,../bueschelquinare_preprocessed/obverse/B/3607_a_cropped_graymasked.png
B,66,../bueschelquinare_preprocessed/obverse/B/3686_a_cropped_graymasked.png
B,45,../bueschelquinare_preprocessed/obverse/B/2842_a_cropped_graymasked.png
B,40,../bueschelquinare_preprocessed/obverse/B/3606_a_cropped_graymasked.png
B,52,../bueschelquinare_preprocessed/obverse/B/3166_a_cropped_graymasked.png
B,42,../bueschelquinare_preprocessed/obverse/B/2947_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/2806_a_cropped_graymasked.png
B,4,../bueschelquinare_preprocessed/obverse/B/2288_a_cropped_graymasked.png
B,61,../bueschelquinare_preprocessed/obverse/B/3586_a_cropped_graymasked.png
B,45,../bueschelquinare_preprocessed/obverse/B/2607_a_cropped_graymasked.png
B,42,../bueschelquinare_preprocessed/obverse/B/2499_a_cropped_graymasked.png
B,61,../bueschelquinare_preprocessed/obverse/B/2798_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/2864_a_cropped_graymasked.png
B,50,../bueschelquinare_preprocessed/obverse/B/2285_a_cropped_graymasked.png
B,34,../bueschelquinare_preprocessed/obverse/B/3608_a_cropped_graymasked.png
B,34,../bueschelquinare_preprocessed/obverse/B/3434_a_cropped_graymasked.png
B,57,../bueschelquinare_preprocessed/obverse/B/2799_a_cropped_graymasked.png
B,52,../bueschelquinare_preprocessed/obverse/B/2766_a_cropped_graymasked.png
B,47,../bueschelquinare_preprocessed/obverse/B/2825_a_cropped_graymasked.png
B,15,../bueschelquinare_preprocessed/obverse/B/2959_a_cropped_graymasked.png
B,15,../bueschelquinare_preprocessed/obverse/B/2261_a_cropped_graymasked.png
B,47,../bueschelquinare_preprocessed/obverse/B/259_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/2800_a_cropped_graymasked.png
B,42,../bueschelquinare_preprocessed/obverse/B/2872_a_cropped_graymasked.png
B,54,../bueschelquinare_preprocessed/obverse/B/2354_a_cropped_graymasked.png
B,40,../bueschelquinare_preprocessed/obverse/B/3585_a_cropped_graymasked.png
B,73,../bueschelquinare_preprocessed/obverse/B/3019_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/2819_a_cropped_graymasked.png
B,15,../bueschelquinare_preprocessed/obverse/B/3360_a_cropped_graymasked.png
B,54,../bueschelquinare_preprocessed/obverse/B/2865_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/2908_a_cropped_graymasked.png
B,70,../bueschelquinare_preprocessed/obverse/B/2773_a_cropped_graymasked.png
B,66,../bueschelquinare_preprocessed/obverse/B/3582_a_cropped_graymasked.png
B,47,../bueschelquinare_preprocessed/obverse/B/2445_a_cropped_graymasked.png
B,47,../bueschelquinare_preprocessed/obverse/B/3428_a_cropped_graymasked.png
B,59,../bueschelquinare_preprocessed/obverse/B/2765_a_cropped_graymasked.png
B,25,../bueschelquinare_preprocessed/obverse/B/3588_a_cropped_graymasked.png
B,39,../bueschelquinare_preprocessed/obverse/B/2903_a_cropped_graymasked.png
B,53,../bueschelquinare_preprocessed/obverse/B/3431_a_cropped_graymasked.png
B,39,../bueschelquinare_preprocessed/obverse/B/2732_a_cropped_graymasked.png
B,76,../bueschelquinare_preprocessed/obverse/B/3767_a_cropped_graymasked.png
B,50,../bueschelquinare_preprocessed/obverse/B/2275_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/2847_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/3602_a_cropped_graymasked.png
B,67,../bueschelquinare_preprocessed/obverse/B/3140_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/2276_a_cropped_graymasked.png
B,40,../bueschelquinare_preprocessed/obverse/B/3878_a_cropped_graymasked.png
B,70,../bueschelquinare_preprocessed/obverse/B/3191_a_cropped_graymasked.png
B,39,../bueschelquinare_preprocessed/obverse/B/2282_a_cropped_graymasked.png
B,20,../bueschelquinare_preprocessed/obverse/B/2775_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/3143_a_cropped_graymasked.png
B,15,../bueschelquinare_preprocessed/obverse/B/2840_a_cropped_graymasked.png
B,1,../bueschelquinare_preprocessed/obverse/B/2243_a_cropped_graymasked.png
B,54,../bueschelquinare_preprocessed/obverse/B/2434_a_cropped_graymasked.png
B,42,../bueschelquinare_preprocessed/obverse/B/3193_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/258_a_cropped_graymasked.png
B,49,../bueschelquinare_preprocessed/obverse/B/2461_a_cropped_graymasked.png
B,32,../bueschelquinare_preprocessed/obverse/B/3615_a_cropped_graymasked.png
B,47,../bueschelquinare_preprocessed/obverse/B/3165_a_cropped_graymasked.png
B,32,../bueschelquinare_preprocessed/obverse/B/3619_a_cropped_graymasked.png
B,25,../bueschelquinare_preprocessed/obverse/B/2793_a_cropped_graymasked.png
B,38,../bueschelquinare_preprocessed/obverse/B/2637_a_cropped_graymasked.png
B,37,../bueschelquinare_preprocessed/obverse/B/2477_a_cropped_graymasked.png
B,59,../bueschelquinare_preprocessed/obverse/B/3424_a_cropped_graymasked.png
B,52,../bueschelquinare_preprocessed/obverse/B/2465_a_cropped_graymasked.png
B,25,../bueschelquinare_preprocessed/obverse/B/3768_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/3932_a_cropped_graymasked.png
F,24,../bueschelquinare_preprocessed/obverse/F/3296_a_cropped_graymasked.png
F,37,../bueschelquinare_preprocessed/obverse/F/2274_a_cropped_graymasked.png
F,49,../bueschelquinare_preprocessed/obverse/F/2538_a_cropped_graymasked.png
F,4,../bueschelquinare_preprocessed/obverse/F/2517_a_cropped_graymasked.png
F,57,../bueschelquinare_preprocessed/obverse/F/3348_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/2314_a_cropped_graymasked.png
F,27,../bueschelquinare_preprocessed/obverse/F/133_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/180_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/3987_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/144_a_cropped_graymasked.png
F,37,../bueschelquinare_preprocessed/obverse/F/3026_a_cropped_graymasked.png
F,58,../bueschelquinare_preprocessed/obverse/F/3305_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/188_a_cropped_graymasked.png
F,5,../bueschelquinare_preprocessed/obverse/F/3258_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/296_a_cropped_graymasked.png
F,23,../bueschelquinare_preprocessed/obverse/F/3974_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/183_a_cropped_graymasked.png
F,37,../bueschelquinare_preprocessed/obverse/F/266_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/3251_a_cropped_graymasked.png
F,50,../bueschelquinare_preprocessed/obverse/F/3217_a_cropped_graymasked.png
F,66,../bueschelquinare_preprocessed/obverse/F/141_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/3929_a_cropped_graymasked.png
F,31,../bueschelquinare_preprocessed/obverse/F/3965_a_cropped_graymasked.png
F,25,../bueschelquinare_preprocessed/obverse/F/3973_a_cropped_graymasked.png
F,24,../bueschelquinare_preprocessed/obverse/F/3982_a_cropped_graymasked.png
F,33,../bueschelquinare_preprocessed/obverse/F/3972_a_cropped_graymasked.png
F,47,../bueschelquinare_preprocessed/obverse/F/2319_a_cropped_graymasked.png
F,47,../bueschelquinare_preprocessed/obverse/F/265_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/3213_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/2290_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/2516_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/3345_a_cropped_graymasked.png
F,1,../bueschelquinare_preprocessed/obverse/F/2308_a_cropped_graymasked.png
F,1,../bueschelquinare_preprocessed/obverse/F/3252_a_cropped_graymasked.png
F,45,../bueschelquinare_preprocessed/obverse/F/166_a_cropped_graymasked.png
F,5,../bueschelquinare_preprocessed/obverse/F/3971_a_cropped_graymasked.png
F,59,../bueschelquinare_preprocessed/obverse/F/2515_a_cropped_graymasked.png
F,1,../bueschelquinare_preprocessed/obverse/F/3323_a_cropped_graymasked.png
F,40,../bueschelquinare_preprocessed/obverse/F/208_a_cropped_graymasked.png
F,33,../bueschelquinare_preprocessed/obverse/F/3342_a_cropped_graymasked.png
F,5,../bueschelquinare_preprocessed/obverse/F/3938_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/3262_a_cropped_graymasked.png
F,59,../bueschelquinare_preprocessed/obverse/F/2522_a_cropped_graymasked.png
F,47,../bueschelquinare_preprocessed/obverse/F/284_a_cropped_graymasked.png
F,25,../bueschelquinare_preprocessed/obverse/F/135_a_cropped_graymasked.png
F,26,../bueschelquinare_preprocessed/obverse/F/171_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/2291_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/3316_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/2520_a_cropped_graymasked.png
F,62,../bueschelquinare_preprocessed/obverse/F/302_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/2539_a_cropped_graymasked.png
F,25,../bueschelquinare_preprocessed/obverse/F/3998_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/207_a_cropped_graymasked.png
F,62,../bueschelquinare_preprocessed/obverse/F/3937_a_cropped_graymasked.png
F,59,../bueschelquinare_preprocessed/obverse/F/3954_a_cropped_graymasked.png
F,34,../bueschelquinare_preprocessed/obverse/F/138_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/3992_a_cropped_graymasked.png
F,50,../bueschelquinare_preprocessed/obverse/F/3214_a_cropped_graymasked.png
F,30,../bueschelquinare_preprocessed/obverse/F/165_a_cropped_graymasked.png
F,62,../bueschelquinare_preprocessed/obverse/F/3281_a_cropped_graymasked.png
F,40,../bueschelquinare_preprocessed/obverse/F/3353_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/2527_a_cropped_graymasked.png
F,47,../bueschelquinare_preprocessed/obverse/F/2317_a_cropped_graymasked.png
F,47,../bueschelquinare_preprocessed/obverse/F/2299_a_cropped_graymasked.png
F,34,../bueschelquinare_preprocessed/obverse/F/146_a_cropped_graymasked.png
F,11,../bueschelquinare_preprocessed/obverse/F/2528_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/3358_a_cropped_graymasked.png
F,47,../bueschelquinare_preprocessed/obverse/F/297_a_cropped_graymasked.png
F,58,../bueschelquinare_preprocessed/obverse/F/181_a_cropped_graymasked.png
F,50,../bueschelquinare_preprocessed/obverse/F/172_a_cropped_graymasked.png
F,10,../bueschelquinare_preprocessed/obverse/F/3943_a_cropped_graymasked.png
F,23,../bueschelquinare_preprocessed/obverse/F/3947_a_cropped_graymasked.png
F,70,../bueschelquinare_preprocessed/obverse/F/3995_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/2519_a_cropped_graymasked.png
F,32,../bueschelquinare_preprocessed/obverse/F/3941_a_cropped_graymasked.png
F,62,../bueschelquinare_preprocessed/obverse/F/3309_a_cropped_graymasked.png
F,27,../bueschelquinare_preprocessed/obverse/F/145_a_cropped_graymasked.png
F,23,../bueschelquinare_preprocessed/obverse/F/3936_a_cropped_graymasked.png
Prot,61,../bueschelquinare_preprocessed/obverse/Prot/3415_a_cropped_graymasked.png
Prot,5,../bueschelquinare_preprocessed/obverse/Prot/2476_a_cropped_graymasked.png
Prot,45,../bueschelquinare_preprocessed/obverse/Prot/2942_a_cropped_graymasked.png
Prot,15,../bueschelquinare_preprocessed/obverse/Prot/2418_a_cropped_graymasked.png
Prot,52,../bueschelquinare_preprocessed/obverse/Prot/3133_a_cropped_graymasked.png
Prot,10,../bueschelquinare_preprocessed/obverse/Prot/2450_a_cropped_graymasked.png
Prot,29,../bueschelquinare_preprocessed/obverse/Prot/2469_a_cropped_graymasked.png
Prot,42,../bueschelquinare_preprocessed/obverse/Prot/2447_a_cropped_graymasked.png
Prot,46,../bueschelquinare_preprocessed/obverse/Prot/2235_a_cropped_graymasked.png
Prot,61,../bueschelquinare_preprocessed/obverse/Prot/2396_a_cropped_graymasked.png
Prot,46,../bueschelquinare_preprocessed/obverse/Prot/2923_a_cropped_graymasked.png
Prot,5,../bueschelquinare_preprocessed/obverse/Prot/2475_a_cropped_graymasked.png
Prot,42,../bueschelquinare_preprocessed/obverse/Prot/2474_a_cropped_graymasked.png
Prot,45,../bueschelquinare_preprocessed/obverse/Prot/2866_a_cropped_graymasked.png
Prot,23,../bueschelquinare_preprocessed/obverse/Prot/2971_a_cropped_graymasked.png
Prot,42,../bueschelquinare_preprocessed/obverse/Prot/3447_a_cropped_graymasked.png
Prot,52,../bueschelquinare_preprocessed/obverse/Prot/3423_a_cropped_graymasked.png
Prot,39,../bueschelquinare_preprocessed/obverse/Prot/306_a_cropped_graymasked.png
Prot,42,../bueschelquinare_preprocessed/obverse/Prot/2488_a_cropped_graymasked.png
Prot,15,../bueschelquinare_preprocessed/obverse/Prot/2944_a_cropped_graymasked.png
Prot,19,../bueschelquinare_preprocessed/obverse/Prot/2921_a_cropped_graymasked.png
Prot,25,../bueschelquinare_preprocessed/obverse/Prot/3448_a_cropped_graymasked.png
Prot,39,../bueschelquinare_preprocessed/obverse/Prot/2438_a_cropped_graymasked.png
Prot,39,../bueschelquinare_preprocessed/obverse/Prot/2448_a_cropped_graymasked.png
Prot,42,../bueschelquinare_preprocessed/obverse/Prot/2952_a_cropped_graymasked.png
Prot,26,../bueschelquinare_preprocessed/obverse/Prot/2467_a_cropped_graymasked.png
Prot,10,../bueschelquinare_preprocessed/obverse/Prot/2881_a_cropped_graymasked.png
Prot,15,../bueschelquinare_preprocessed/obverse/Prot/2456_a_cropped_graymasked.png
Prot,39,../bueschelquinare_preprocessed/obverse/Prot/2839_a_cropped_graymasked.png
Prot,52,../bueschelquinare_preprocessed/obverse/Prot/2838_a_cropped_graymasked.png
Prot,39,../bueschelquinare_preprocessed/obverse/Prot/3425_a_cropped_graymasked.png
Prot,23,../bueschelquinare_preprocessed/obverse/Prot/2233_a_cropped_graymasked.png
Prot,46,../bueschelquinare_preprocessed/obverse/Prot/2424_a_cropped_graymasked.png
Prot,15,../bueschelquinare_preprocessed/obverse/Prot/2969_a_cropped_graymasked.png
D,72,../bueschelquinare_preprocessed/obverse/D/193_a_cropped_graymasked.png
D,0,../bueschelquinare_preprocessed/obverse/D/3216_a_cropped_graymasked.png
D,43,../bueschelquinare_preprocessed/obverse/D/3396_a_cropped_graymasked.png
D,26,../bueschelquinare_preprocessed/obverse/D/3112_a_cropped_graymasked.png
D,42,../bueschelquinare_preprocessed/obverse/D/3357_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/3248_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/2296_a_cropped_graymasked.png
D,67,../bueschelquinare_preprocessed/obverse/D/244_a_cropped_graymasked.png
D,39,../bueschelquinare_preprocessed/obverse/D/2679_a_cropped_graymasked.png
D,18,../bueschelquinare_preprocessed/obverse/D/190_a_cropped_graymasked.png
D,40,../bueschelquinare_preprocessed/obverse/D/3302_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/280_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/3106_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3266_a_cropped_graymasked.png
D,43,../bueschelquinare_preprocessed/obverse/D/3241_a_cropped_graymasked.png
D,26,../bueschelquinare_preprocessed/obverse/D/219_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/2537_a_cropped_graymasked.png
D,55,../bueschelquinare_preprocessed/obverse/D/142_a_cropped_graymasked.png
D,7,../bueschelquinare_preprocessed/obverse/D/3340_a_cropped_graymasked.png
D,37,../bueschelquinare_preprocessed/obverse/D/2301_a_cropped_graymasked.png
D,49,../bueschelquinare_preprocessed/obverse/D/255_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/163_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/2283_a_cropped_graymasked.png
D,1,../bueschelquinare_preprocessed/obverse/D/3349_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/3265_a_cropped_graymasked.png
D,39,../bueschelquinare_preprocessed/obverse/D/2669_a_cropped_graymasked.png
D,69,../bueschelquinare_preprocessed/obverse/D/2666_a_cropped_graymasked.png
D,47,../bueschelquinare_preprocessed/obverse/D/3226_a_cropped_graymasked.png
D,57,../bueschelquinare_preprocessed/obverse/D/3110_a_cropped_graymasked.png
D,57,../bueschelquinare_preprocessed/obverse/D/3304_a_cropped_graymasked.png
D,52,../bueschelquinare_preprocessed/obverse/D/3289_a_cropped_graymasked.png
D,52,../bueschelquinare_preprocessed/obverse/D/2322_a_cropped_graymasked.png
D,70,../bueschelquinare_preprocessed/obverse/D/3221_a_cropped_graymasked.png
D,50,../bueschelquinare_preprocessed/obverse/D/3311_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/3318_a_cropped_graymasked.png
D,64,../bueschelquinare_preprocessed/obverse/D/3243_a_cropped_graymasked.png
D,71,../bueschelquinare_preprocessed/obverse/D/3292_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/3161_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/295_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3343_a_cropped_graymasked.png
D,50,../bueschelquinare_preprocessed/obverse/D/3255_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/3272_a_cropped_graymasked.png
D,57,../bueschelquinare_preprocessed/obverse/D/3227_a_cropped_graymasked.png
D,70,../bueschelquinare_preprocessed/obverse/D/2899_a_cropped_graymasked.png
D,37,../bueschelquinare_preprocessed/obverse/D/2306_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/2536_a_cropped_graymasked.png
D,80,../bueschelquinare_preprocessed/obverse/D/3273_a_cropped_graymasked.png
D,31,../bueschelquinare_preprocessed/obverse/D/253_a_cropped_graymasked.png
D,47,../bueschelquinare_preprocessed/obverse/D/234_a_cropped_graymasked.png
D,66,../bueschelquinare_preprocessed/obverse/D/2523_a_cropped_graymasked.png
D,25,../bueschelquinare_preprocessed/obverse/D/3988_a_cropped_graymasked.png
D,47,../bueschelquinare_preprocessed/obverse/D/247_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3344_a_cropped_graymasked.png
D,25,../bueschelquinare_preprocessed/obverse/D/2325_a_cropped_graymasked.png
D,40,../bueschelquinare_preprocessed/obverse/D/3238_a_cropped_graymasked.png
D,64,../bueschelquinare_preprocessed/obverse/D/3322_a_cropped_graymasked.png
D,50,../bueschelquinare_preprocessed/obverse/D/249_a_cropped_graymasked.png
D,62,../bueschelquinare_preprocessed/obverse/D/3290_a_cropped_graymasked.png
D,40,../bueschelquinare_preprocessed/obverse/D/3301_a_cropped_graymasked.png
D,33,../bueschelquinare_preprocessed/obverse/D/211_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/157_a_cropped_graymasked.png
D,58,../bueschelquinare_preprocessed/obverse/D/143_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3315_a_cropped_graymasked.png
D,38,../bueschelquinare_preprocessed/obverse/D/3321_a_cropped_graymasked.png
D,59,../bueschelquinare_preprocessed/obverse/D/235_a_cropped_graymasked.png
D,29,../bueschelquinare_preprocessed/obverse/D/275_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/3994_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/3274_a_cropped_graymasked.png
D,33,../bueschelquinare_preprocessed/obverse/D/233_a_cropped_graymasked.png
D,62,../bueschelquinare_preprocessed/obverse/D/3351_a_cropped_graymasked.png
D,24,../bueschelquinare_preprocessed/obverse/D/3271_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/3263_a_cropped_graymasked.png
D,81,../bueschelquinare_preprocessed/obverse/D/3108_a_cropped_graymasked.png
D,31,../bueschelquinare_preprocessed/obverse/D/3111_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/3107_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/3346_a_cropped_graymasked.png
D,80,../bueschelquinare_preprocessed/obverse/D/2591_a_cropped_graymasked.png
D,1,../bueschelquinare_preprocessed/obverse/D/3233_a_cropped_graymasked.png
D,32,../bueschelquinare_preprocessed/obverse/D/140_a_cropped_graymasked.png
D,65,../bueschelquinare_preprocessed/obverse/D/3215_a_cropped_graymasked.png
D,30,../bueschelquinare_preprocessed/obverse/D/2293_a_cropped_graymasked.png
D,76,../bueschelquinare_preprocessed/obverse/D/3218_a_cropped_graymasked.png
D,25,../bueschelquinare_preprocessed/obverse/D/236_a_cropped_graymasked.png
D,59,../bueschelquinare_preprocessed/obverse/D/2309_a_cropped_graymasked.png
D,40,../bueschelquinare_preprocessed/obverse/D/3249_a_cropped_graymasked.png
D,5,../bueschelquinare_preprocessed/obverse/D/3245_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3950_a_cropped_graymasked.png
